mean,0.1,100,0.1,7831.892414403581,4749.224609416252,0.03860374853847439,0.020765729683565742,7583.4,4527.533333333334
mean,0.1,100,0.01,7603.95251858654,4662.136124785775,0.03371081005611753,0.01867495540866646,7401.133333333333,4447.8
mean,0.1,1000,0.1,7970.540688300971,4784.756138660216,0.028995442005517572,0.014686141519214213,7781.2,3794.0666666666666
mean,0.1,1000,0.01,7880.484871261748,4885.217699674865,0.03004524341843013,0.031202415232884598,7693.2,3704.266666666667
mean,0.01,100,0.1,7882.430405423291,4623.705747731033,0.0226614129826284,0.03113268175741091,7740.6,4338.2
mean,0.01,100,0.01,7490.626331614283,4686.5784615429875,0.04102466817621178,0.023728904631825417,7242.8,4441.733333333334
mean,0.01,1000,0.1,7961.874063539286,4755.872573008799,0.025359559611018292,0.01555205416326965,7781.0,3761.4666666666667
mean,0.01,1000,0.01,7754.033161127433,4754.64073418622,0.028567580402606655,0.02868089950027763,7580.6,3602.0
med,0.1,100,0.1,7843.9285168881825,4740.811634168193,0.023,0.014,7588.0,4549.0
med,0.1,100,0.01,7589.606397936139,4656.028276054445,0.028,0.011,7334.0,4474.0
med,0.1,1000,0.1,7996.00285627981,4783.769075722022,0.012,0.012,7793.0,3773.0
med,0.1,1000,0.01,7862.1104726659,4910.270749840386,0.027,0.023,7675.0,3746.0
med,0.01,100,0.1,7844.36269648488,4599.798593513518,0.018,0.031,7784.0,4364.0
med,0.01,100,0.01,7426.298917749591,4703.05545914755,0.027,0.02,7229.0,4455.0
med,0.01,1000,0.1,8004.750988880595,4730.39195834611,0.016,0.014,7809.0,3734.0
med,0.01,1000,0.01,7721.241107384066,4753.365079951747,0.021,0.021,7618.0,3622.0
std,0.1,100,0.1,262.11437548944485,140.83358048864366,0.04258749232542454,0.024160245719507988,263.9138243189747,183.1414268324407
std,0.1,100,0.01,195.12163380168144,158.9414897118948,0.025026913561494356,0.016809962291645365,198.62120285161458,163.6244480510171
std,0.1,1000,0.1,421.05154033363135,189.24197035477542,0.06083845493987974,0.015146645925044196,152.43324221879337,161.8194329766635
std,0.1,1000,0.01,231.35543925186684,192.45432580089317,0.029349535140286945,0.027693428879308053,206.64662268391098,175.3691218227681
std,0.01,100,0.1,337.4503318181075,176.13279299947447,0.02147995031612229,0.024802678145763812,303.3468421900361,216.55151811982296
std,0.01,100,0.01,247.532570758074,137.10575442486623,0.03668736860454445,0.019809181668501846,183.1502843750636,196.47136064972818
std,0.01,1000,0.1,414.01387794987545,207.22647952904904,0.055485947514668975,0.015903358652670726,132.69312968901843,147.5686808084817
std,0.01,1000,0.01,227.16499226999838,199.45120418258827,0.02825872814116232,0.0252139317447875,143.2293266059713,111.18273247226837
